state,state_code,state_name,county_code,county
MO,29,Missouri,041,Chariton County
MO,29,Missouri,043,Christian County
MO,29,Missouri,045,Clark County
MO,29,Missouri,047,Clay County
MO,29,Missouri,049,Clinton County
MO,29,Missouri,051,Cole County
MO,29,Missouri,053,Cooper County
MO,29,Missouri,055,Crawford County
MO,29,Missouri,057,Dade County
MO,29,Missouri,059,Dallas County
MO,29,Missouri,061,Daviess County
MO,29,Missouri,063,DeKalb County
MO,29,Missouri,065,Dent County
MO,29,Missouri,067,Douglas County
MO,29,Missouri,069,Dunklin County
MO,29,Missouri,071,Franklin County
MO,29,Missouri,073,Gasconade County
MO,29,Missouri,075,Gentry County
MO,29,Missouri,077,Greene County
MO,29,Missouri,079,Grundy County
MO,29,Missouri,081,Harrison County
MO,29,Missouri,083,Henry County
MO,29,Missouri,085,Hickory County
MO,29,Missouri,087,Holt County
MO,29,Missouri,089,Howard County
MO,29,Missouri,091,Howell County
MO,29,Missouri,093,Iron County
MO,29,Missouri,095,Jackson County
MO,29,Missouri,097,Jasper County
MO,29,Missouri,099,Jefferson County
MO,29,Missouri,101,Johnson County
MO,29,Missouri,103,Knox County
MO,29,Missouri,105,Laclede County
MO,29,Missouri,107,Lafayette County
MO,29,Missouri,109,Lawrence County
MO,29,Missouri,111,Lewis County
MO,29,Missouri,113,Lincoln County
MO,29,Missouri,115,Linn County
MO,29,Missouri,117,Livingston County
MO,29,Missouri,119,McDonald County
MO,29,Missouri,121,Macon County
MO,29,Missouri,123,Madison County
MO,29,Missouri,125,Maries County
MO,29,Missouri,127,Marion County
MO,29,Missouri,129,Mercer County
MO,29,Missouri,131,Miller County
MO,29,Missouri,133,Mississippi County
MO,29,Missouri,135,Moniteau County
MO,29,Missouri,137,Monroe County
MO,29,Missouri,139,Montgomery County
MO,29,Missouri,141,Morgan County
MO,29,Missouri,143,New Madrid County
MO,29,Missouri,145,Newton County
MO,29,Missouri,147,Nodaway County
MO,29,Missouri,149,Oregon County
MO,29,Missouri,151,Osage County
MO,29,Missouri,153,Ozark County
MO,29,Missouri,155,Pemiscot County
MO,29,Missouri,157,Perry County
MO,29,Missouri,159,Pettis County
MO,29,Missouri,161,Phelps County
MO,29,Missouri,163,Pike County
MO,29,Missouri,165,Platte County
MO,29,Missouri,167,Polk County
MO,29,Missouri,169,Pulaski County
MO,29,Missouri,171,Putnam County
MO,29,Missouri,173,Ralls County
MO,29,Missouri,175,Randolph County
MO,29,Missouri,177,Ray County
MO,29,Missouri,179,Reynolds County
MO,29,Missouri,181,Ripley County
MO,29,Missouri,183,St. Charles County
MO,29,Missouri,185,St. Clair County
MO,29,Missouri,186,Ste. Genevieve County
MO,29,Missouri,187,St. Francois County
MO,29,Missouri,189,St. Louis County
MO,29,Missouri,195,Saline County
MO,29,Missouri,197,Schuyler County
MO,29,Missouri,199,Scotland County
MO,29,Missouri,201,Scott County
MO,29,Missouri,203,Shannon County
MO,29,Missouri,205,Shelby County
MO,29,Missouri,207,Stoddard County
MO,29,Missouri,209,Stone County
MO,29,Missouri,211,Sullivan County
MO,29,Missouri,213,Taney County
MO,29,Missouri,215,Texas County
MO,29,Missouri,217,Vernon County
MO,29,Missouri,219,Warren County
MO,29,Missouri,221,Washington County
MO,29,Missouri,223,Wayne County
MO,29,Missouri,225,Webster County
MO,29,Missouri,227,Worth County
MO,29,Missouri,229,Wright County
MO,29,Missouri,510,St. Louis city
MT,30,Montana,001,Beaverhead County
MT,30,Montana,003,Big Horn County
MT,30,Montana,005,Blaine County
MT,30,Montana,007,Broadwater County
MT,30,Montana,009,Carbon County
MT,30,Montana,011,Carter County
MT,30,Montana,013,Cascade County
MT,30,Montana,015,Chouteau County
MT,30,Montana,017,Custer County
MT,30,Montana,019,Daniels County
MT,30,Montana,021,Dawson County
MT,30,Montana,023,Deer Lodge County
MT,30,Montana,025,Fallon County
MT,30,Montana,027,Fergus County
MT,30,Montana,029,Flathead County
MT,30,Montana,031,Gallatin County
MT,30,Montana,033,Garfield County
MT,30,Montana,035,Glacier County
MT,30,Montana,037,Golden Valley County
MT,30,Montana,039,Granite County
MT,30,Montana,041,Hill County
MT,30,Montana,043,Jefferson County
MT,30,Montana,045,Judith Basin County
MT,30,Montana,047,Lake County
MT,30,Montana,049,Lewis and Clark County
MT,30,Montana,051,Liberty County
MT,30,Montana,053,Lincoln County
MT,30,Montana,055,McCone County
MT,30,Montana,057,Madison County
MT,30,Montana,059,Meagher County
MT,30,Montana,061,Mineral County
MT,30,Montana,063,Missoula County
MT,30,Montana,065,Musselshell County
MT,30,Montana,067,Park County
MT,30,Montana,069,Petroleum County
MT,30,Montana,071,Phillips County
MT,30,Montana,073,Pondera County
MT,30,Montana,075,Powder River County
MT,30,Montana,077,Powell County
MT,30,Montana,079,Prairie County
MT,30,Montana,081,Ravalli County
MT,30,Montana,083,Richland County
MT,30,Montana,085,Roosevelt County
MT,30,Montana,087,Rosebud County
MT,30,Montana,089,Sanders County
MT,30,Montana,091,Sheridan County
MT,30,Montana,093,Silver Bow County
MT,30,Montana,095,Stillwater County
MT,30,Montana,097,Sweet Grass County
MT,30,Montana,099,Teton County
MT,30,Montana,101,Toole County
MT,30,Montana,103,Treasure County
MT,30,Montana,105,Valley County
MT,30,Montana,107,Wheatland County
MT,30,Montana,109,Wibaux County
MT,30,Montana,111,Yellowstone County
MT,30,Montana,113,Yellowstone National Park
NE,31,Nebraska,001,Adams County
NE,31,Nebraska,003,Antelope County
NE,31,Nebraska,005,Arthur County
NE,31,Nebraska,007,Banner County
NE,31,Nebraska,009,Blaine County
NE,31,Nebraska,011,Boone County
NE,31,Nebraska,013,Box Butte County
NE,31,Nebraska,015,Boyd County
NE,31,Nebraska,017,Brown County
NE,31,Nebraska,019,Buffalo County
NE,31,Nebraska,021,Burt County
NE,31,Nebraska,023,Butler County
NE,31,Nebraska,025,Cass County
NE,31,Nebraska,027,Cedar County
NE,31,Nebraska,029,Chase County
NE,31,Nebraska,031,Cherry County
NE,31,Nebraska,033,Cheyenne County
NE,31,Nebraska,035,Clay County
NE,31,Nebraska,037,Colfax County
NE,31,Nebraska,039,Cuming County
NE,31,Nebraska,041,Custer County
NE,31,Nebraska,043,Dakota County
NE,31,Nebraska,045,Dawes County
NE,31,Nebraska,047,Dawson County
NE,31,Nebraska,049,Deuel County
NE,31,Nebraska,051,Dixon County
NE,31,Nebraska,053,Dodge County
NE,31,Nebraska,055,Douglas County
NE,31,Nebraska,057,Dundy County
NE,31,Nebraska,059,Fillmore County
NE,31,Nebraska,061,Franklin County
NE,31,Nebraska,063,Frontier County
NE,31,Nebraska,065,Furnas County
NE,31,Nebraska,067,Gage County
NE,31,Nebraska,069,Garden County
NE,31,Nebraska,071,Garfield County
NE,31,Nebraska,073,Gosper County
NE,31,Nebraska,075,Grant County
NE,31,Nebraska,077,Greeley County
NE,31,Nebraska,079,Hall County
NE,31,Nebraska,081,Hamilton County
NE,31,Nebraska,083,Harlan County
NE,31,Nebraska,085,Hayes County
NE,31,Nebraska,087,Hitchcock County
NE,31,Nebraska,089,Holt County
NE,31,Nebraska,091,Hooker County
NE,31,Nebraska,093,Howard County
NE,31,Nebraska,095,Jefferson County
NE,31,Nebraska,097,Johnson County
NE,31,Nebraska,099,Kearney County
NE,31,Nebraska,101,Keith County
NE,31,Nebraska,103,Keya Paha County
NE,31,Nebraska,105,Kimball County
NE,31,Nebraska,107,Knox County
NE,31,Nebraska,109,Lancaster County
NE,31,Nebraska,111,Lincoln County
NE,31,Nebraska,113,Logan County
NE,31,Nebraska,115,Loup County
NE,31,Nebraska,117,McPherson County
NE,31,Nebraska,119,Madison County
NE,31,Nebraska,121,Merrick County
NE,31,Nebraska,123,Morrill County
NE,31,Nebraska,125,Nance County
NE,31,Nebraska,127,Nemaha County
NE,31,Nebraska,129,Nuckolls County
NE,31,Nebraska,131,Otoe County
NE,31,Nebraska,133,Pawnee County
NE,31,Nebraska,135,Perkins County
NE,31,Nebraska,137,Phelps County
NE,31,Nebraska,139,Pierce County
NE,31,Nebraska,141,Platte County
NE,31,Nebraska,143,Polk County
NE,31,Nebraska,145,Red Willow County
NE,31,Nebraska,147,Richardson County
NE,31,Nebraska,149,Rock County
NE,31,Nebraska,151,Saline County
NE,31,Nebraska,153,Sarpy County
NE,31,Nebraska,155,Saunders County
NE,31,Nebraska,157,Scotts Bluff County
NE,31,Nebraska,159,Seward County
NE,31,Nebraska,161,Sheridan County
NE,31,Nebraska,163,Sherman County
NE,31,Nebraska,165,Sioux County
NE,31,Nebraska,167,Stanton County
NE,31,Nebraska,169,Thayer County
NE,31,Nebraska,171,Thomas County
NE,31,Nebraska,173,Thurston County
NE,31,Nebraska,175,Valley County
NE,31,Nebraska,177,Washington County
NE,31,Nebraska,179,Wayne County
NE,31,Nebraska,181,Webster County
NE,31,Nebraska,183,Wheeler County
NE,31,Nebraska,185,York County
NV,32,Nevada,001,Churchill County
NV,32,Nevada,003,Clark County
NV,32,Nevada,005,Douglas County
NV,32,Nevada,007,Elko County
NV,32,Nevada,009,Esmeralda County
NV,32,Nevada,011,Eureka County
NV,32,Nevada,013,Humboldt County
NV,32,Nevada,015,Lander County
NV,32,Nevada,017,Lincoln County
NV,32,Nevada,019,Lyon County
NV,32,Nevada,021,Mineral County
NV,32,Nevada,023,Nye County
NV,32,Nevada,027,Pershing County
NV,32,Nevada,029,Storey County
NV,32,Nevada,031,Washoe County
NV,32,Nevada,033,White Pine County
NV,32,Nevada,510,Carson City
NH,33,New Hampshire,001,Belknap County
NH,33,New Hampshire,003,Carroll County
NH,33,New Hampshire,005,Cheshire County
NH,33,New Hampshire,007,Coos County
NH,33,New Hampshire,009,Grafton County
NH,33,New Hampshire,011,Hillsborough County
NH,33,New Hampshire,013,Merrimack County
NH,33,New Hampshire,015,Rockingham County
NH,33,New Hampshire,017,Strafford County
NH,33,New Hampshire,019,Sullivan County
NJ,34,New Jersey,001,Atlantic County
NJ,34,New Jersey,003,Bergen County
NJ,34,New Jersey,005,Burlington County
NJ,34,New Jersey,007,Camden County
NJ,34,New Jersey,009,Cape May County
NJ,34,New Jersey,011,Cumberland County
NJ,34,New Jersey,013,Essex County
NJ,34,New Jersey,015,Gloucester County
NJ,34,New Jersey,017,Hudson County
NJ,34,New Jersey,019,Hunterdon County
NJ,34,New Jersey,021,Mercer County
NJ,34,New Jersey,023,Middlesex County
NJ,34,New Jersey,025,Monmouth County
NJ,34,New Jersey,027,Morris County
NJ,34,New Jersey,029,Ocean County
NJ,34,New Jersey,031,Passaic County
NJ,34,New Jersey,033,Salem County
NJ,34,New Jersey,035,Somerset County
NJ,34,New Jersey,037,Sussex County
NJ,34,New Jersey,039,Union County
NJ,34,New Jersey,041,Warren County
NM,35,New Mexico,001,Bernalillo County
NM,35,New Mexico,003,Catron County
NM,35,New Mexico,005,Chaves County
NM,35,New Mexico,006,Cibola County
NM,35,New Mexico,007,Colfax County
NM,35,New Mexico,009,Curry County
NM,35,New Mexico,011,De Baca County
NM,35,New Mexico,013,Dona Ana County
NM,35,New Mexico,015,Eddy County
NM,35,New Mexico,017,Grant County
NM,35,New Mexico,019,Guadalupe County
NM,35,New Mexico,021,Harding County
NM,35,New Mexico,023,Hidalgo County
NM,35,New Mexico,025,Lea County
NM,35,New Mexico,027,Lincoln County
NM,35,New Mexico,028,Los Alamos County
NM,35,New Mexico,029,Luna County
NM,35,New Mexico,031,McKinley County
NM,35,New Mexico,033,Mora County
NM,35,New Mexico,035,Otero County
NM,35,New Mexico,037,Quay County
NM,35,New Mexico,039,Rio Arriba County
NM,35,New Mexico,041,Roosevelt County
NM,35,New Mexico,043,Sandoval County
NM,35,New Mexico,045,San Juan County
NM,35,New Mexico,047,San Miguel County
NM,35,New Mexico,049,Santa Fe County
NM,35,New Mexico,051,Sierra County
NM,35,New Mexico,053,Socorro County
NM,35,New Mexico,055,Taos County
NM,35,New Mexico,057,Torrance County
NM,35,New Mexico,059,Union County
NM,35,New Mexico,061,Valencia County
NY,36,New York,001,Albany County
NY,36,New York,003,Allegany County
NY,36,New York,005,Bronx County
NY,36,New York,007,Broome County
NY,36,New York,009,Cattaraugus County
NY,36,New York,011,Cayuga County
NY,36,New York,013,Chautauqua County
NY,36,New York,015,Chemung County
NY,36,New York,017,Chenango County
NY,36,New York,019,Clinton County
NY,36,New York,021,Columbia County
NY,36,New York,023,Cortland County
NY,36,New York,025,Delaware County
NY,36,New York,027,Dutchess County
NY,36,New York,029,Erie County
NY,36,New York,031,Essex County
NY,36,New York,033,Franklin County
NY,36,New York,035,Fulton County
NY,36,New York,037,Genesee County
NY,36,New York,039,Greene County
NY,36,New York,041,Hamilton County
NY,36,New York,043,Herkimer County
NY,36,New York,045,Jefferson County
NY,36,New York,047,Kings County
NY,36,New York,049,Lewis County
NY,36,New York,051,Livingston County
NY,36,New York,053,Madison County
NY,36,New York,055,Monroe County
NY,36,New York,057,Montgomery County
NY,36,New York,059,Nassau County
NY,36,New York,061,New York County
NY,36,New York,063,Niagara County
NY,36,New York,065,Oneida County
NY,36,New York,067,Onondaga County
NY,36,New York,069,Ontario County
NY,36,New York,071,Orange County
NY,36,New York,073,Orleans County
NY,36,New York,075,Oswego County
NY,36,New York,077,Otsego County
NY,36,New York,079,Putnam County
NY,36,New York,081,Queens County
NY,36,New York,083,Rensselaer County
NY,36,New York,085,Richmond County
NY,36,New York,087,Rockland County
NY,36,New York,089,St. Lawrence County
NY,36,New York,091,Saratoga County
NY,36,New York,093,Schenectady County
NY,36,New York,095,Schoharie County
NY,36,New York,097,Schuyler County
NY,36,New York,099,Seneca County
NY,36,New York,101,Steuben County
NY,36,New York,103,Suffolk County
NY,36,New York,105,Sullivan County
NY,36,New York,107,Tioga County
NY,36,New York,109,Tompkins County
NY,36,New York,111,Ulster County
NY,36,New York,113,Warren County
NY,36,New York,115,Washington County
NY,36,New York,117,Wayne County
NY,36,New York,119,Westchester County
NY,36,New York,121,Wyoming County
NY,36,New York,123,Yates County
NC,37,North Carolina,001,Alamance County
NC,37,North Carolina,003,Alexander County
NC,37,North Carolina,005,Alleghany County
NC,37,North Carolina,007,Anson County
NC,37,North Carolina,009,Ashe County
NC,37,North Carolina,011,Avery County
NC,37,North Carolina,013,Beaufort County
NC,37,North Carolina,015,Bertie County
NC,37,North Carolina,017,Bladen County
NC,37,North Carolina,019,Brunswick County
NC,37,North Carolina,021,Buncombe County
NC,37,North Carolina,023,Burke County
NC,37,North Carolina,025,Cabarrus County
NC,37,North Carolina,027,Caldwell County
NC,37,North Carolina,029,Camden County
NC,37,North Carolina,031,Carteret County
NC,37,North Carolina,033,Caswell County
NC,37,North Carolina,035,Catawba County
NC,37,North Carolina,037,Chatham County
NC,37,North Carolina,039,Cherokee County
NC,37,North Carolina,041,Chowan County
NC,37,North Carolina,043,Clay County
NC,37,North Carolina,045,Cleveland County
NC,37,North Carolina,047,Columbus County
NC,37,North Carolina,049,Craven County
NC,37,North Carolina,051,Cumberland County
NC,37,North Carolina,053,Currituck County
NC,37,North Carolina,055,Dare County
NC,37,North Carolina,057,Davidson County
NC,37,North Carolina,059,Davie County
NC,37,North Carolina,061,Duplin County
NC,37,North Carolina,063,Durham County
NC,37,North Carolina,065,Edgecombe County
NC,37,North Carolina,067,Forsyth County
NC,37,North Carolina,069,Franklin County
NC,37,North Carolina,071,Gaston County
NC,37,North Carolina,073,Gates County
NC,37,North Carolina,075,Graham County
NC,37,North Carolina,077,Granville County
NC,37,North Carolina,079,Greene County
NC,37,North Carolina,081,Guilford County
NC,37,North Carolina,083,Halifax County
NC,37,North Carolina,085,Harnett County
NC,37,North Carolina,087,Haywood County
NC,37,North Carolina,089,Henderson County
NC,37,North Carolina,091,Hertford County
NC,37,North Carolina,093,Hoke County
NC,37,North Carolina,095,Hyde County
NC,37,North Carolina,097,Iredell County
NC,37,North Carolina,099,Jackson County
NC,37,North Carolina,101,Johnston County
NC,37,North Carolina,103,Jones County
NC,37,North Carolina,105,Lee County
NC,37,North Carolina,107,Lenoir County
NC,37,North Carolina,109,Lincoln County
NC,37,North Carolina,111,McDowell County
NC,37,North Carolina,113,Macon County
NC,37,North Carolina,115,Madison County
NC,37,North Carolina,117,Martin County
NC,37,North Carolina,119,Mecklenburg County
NC,37,North Carolina,121,Mitchell County
NC,37,North Carolina,123,Montgomery County
NC,37,North Carolina,125,Moore County
NC,37,North Carolina,127,Nash County
NC,37,North Carolina,129,New Hanover County
NC,37,North Carolina,131,Northampton County
NC,37,North Carolina,133,Onslow County
NC,37,North Carolina,135,Orange County
NC,37,North Carolina,137,Pamlico County
NC,37,North Carolina,139,Pasquotank County
NC,37,North Carolina,141,Pender County
NC,37,North Carolina,143,Perquimans County
NC,37,North Carolina,145,Person County
NC,37,North Carolina,147,Pitt County
NC,37,North Carolina,149,Polk County
NC,37,North Carolina,151,Randolph County
NC,37,North Carolina,153,Richmond County
NC,37,North Carolina,155,Robeson County
NC,37,North Carolina,157,Rockingham County
NC,37,North Carolina,159,Rowan County
NC,37,North Carolina,161,Rutherford County
NC,37,North Carolina,163,Sampson County
NC,37,North Carolina,165,Scotland County
NC,37,North Carolina,167,Stanly County
NC,37,North Carolina,169,Stokes County
NC,37,North Carolina,171,Surry County
NC,37,North Carolina,173,Swain County
NC,37,North Carolina,175,Transylvania County
NC,37,North Carolina,177,Tyrrell County
NC,37,North Carolina,179,Union County
NC,37,North Carolina,181,Vance County
NC,37,North Carolina,183,Wake County
NC,37,North Carolina,185,Warren County
NC,37,North Carolina,187,Washington County
NC,37,North Carolina,189,Watauga County
NC,37,North Carolina,191,Wayne County
NC,37,North Carolina,193,Wilkes County
NC,37,North Carolina,195,Wilson County
NC,37,North Carolina,197,Yadkin County
NC,37,North Carolina,199,Yancey County
ND,38,North Dakota,001,Adams County
ND,38,North Dakota,003,Barnes County
ND,38,North Dakota,005,Benson County
ND,38,North Dakota,007,Billings County
ND,38,North Dakota,009,Bottineau County
ND,38,North Dakota,011,Bowman County
ND,38,North Dakota,013,Burke County
ND,38,North Dakota,015,Burleigh County
ND,38,North Dakota,017,Cass County
ND,38,North Dakota,019,Cavalier County
ND,38,North Dakota,021,Dickey County
ND,38,North Dakota,023,Divide County
ND,38,North Dakota,025,Dunn County
ND,38,North Dakota,027,Eddy County
ND,38,North Dakota,029,Emmons County
ND,38,North Dakota,031,Foster County
ND,38,North Dakota,033,Golden Valley County
ND,38,North Dakota,035,Grand Forks County
ND,38,North Dakota,037,Grant County
ND,38,North Dakota,039,Griggs County
ND,38,North Dakota,041,Hettinger County
ND,38,North Dakota,043,Kidder County
ND,38,North Dakota,045,LaMoure County
ND,38,North Dakota,047,Logan County
ND,38,North Dakota,049,McHenry County
ND,38,North Dakota,051,McIntosh County
ND,38,North Dakota,053,McKenzie County
ND,38,North Dakota,055,McLean County
ND,38,North Dakota,057,Mercer County
ND,38,North Dakota,059,Morton County
ND,38,North Dakota,061,Mountrail County
ND,38,North Dakota,063,Nelson County
ND,38,North Dakota,065,Oliver County
ND,38,North Dakota,067,Pembina County
ND,38,North Dakota,069,Pierce County
ND,38,North Dakota,071,Ramsey County
ND,38,North Dakota,073,Ransom County
ND,38,North Dakota,075,Renville County
ND,38,North Dakota,077,Richland County
ND,38,North Dakota,079,Rolette County
ND,38,North Dakota,081,Sargent County
ND,38,North Dakota,083,Sheridan County
ND,38,North Dakota,085,Sioux County
ND,38,North Dakota,087,Slope County
ND,38,North Dakota,089,Stark County
ND,38,North Dakota,091,Steele County
ND,38,North Dakota,093,Stutsman County
ND,38,North Dakota,095,Towner County
ND,38,North Dakota,097,Traill County
ND,38,North Dakota,099,Walsh County
ND,38,North Dakota,101,Ward County
ND,38,North Dakota,103,Wells County
ND,38,North Dakota,105,Williams County
OH,39,Ohio,001,Adams County
OH,39,Ohio,003,Allen County
OH,39,Ohio,005,Ashland County
OH,39,Ohio,007,Ashtabula County
OH,39,Ohio,009,Athens County
OH,39,Ohio,011,Auglaize County
OH,39,Ohio,013,Belmont County
OH,39,Ohio,015,Brown County
OH,39,Ohio,017,Butler County
OH,39,Ohio,019,Carroll County
OH,39,Ohio,021,Champaign County
OH,39,Ohio,023,Clark County
OH,39,Ohio,025,Clermont County
OH,39,Ohio,027,Clinton County
OH,39,Ohio,029,Columbiana County
OH,39,Ohio,031,Coshocton County
OH,39,Ohio,033,Crawford County
OH,39,Ohio,035,Cuyahoga County
OH,39,Ohio,037,Darke County
OH,39,Ohio,039,Defiance County
OH,39,Ohio,041,Delaware County
OH,39,Ohio,043,Erie County
OH,39,Ohio,045,Fairfield County
OH,39,Ohio,047,Fayette County
OH,39,Ohio,049,Franklin County
OH,39,Ohio,051,Fulton County
OH,39,Ohio,053,Gallia County
OH,39,Ohio,055,Geauga County
OH,39,Ohio,057,Greene County
OH,39,Ohio,059,Guernsey County
OH,39,Ohio,061,Hamilton County
OH,39,Ohio,063,Hancock County
OH,39,Ohio,065,Hardin County
OH,39,Ohio,067,Harrison County
OH,39,Ohio,069,Henry County
OH,39,Ohio,071,Highland County
OH,39,Ohio,073,Hocking County
OH,39,Ohio,075,Holmes County
OH,39,Ohio,077,Huron County
OH,39,Ohio,079,Jackson County
OH,39,Ohio,081,Jefferson County
OH,39,Ohio,083,Knox County
OH,39,Ohio,085,Lake County
OH,39,Ohio,087,Lawrence County
OH,39,Ohio,089,Licking County
OH,39,Ohio,091,Logan County
OH,39,Ohio,093,Lorain County
OH,39,Ohio,095,Lucas County
OH,39,Ohio,097,Madison County
OH,39,Ohio,099,Mahoning County
OH,39,Ohio,101,Marion County
OH,39,Ohio,103,Medina County
OH,39,Ohio,105,Meigs County
OH,39,Ohio,107,Mercer County
OH,39,Ohio,109,Miami County
OH,39,Ohio,111,Monroe County
OH,39,Ohio,113,Montgomery County
OH,39,Ohio,115,Morgan County
OH,39,Ohio,117,Morrow County
OH,39,Ohio,119,Muskingum County
OH,39,Ohio,121,Noble County
OH,39,Ohio,123,Ottawa County
OH,39,Ohio,125,Paulding County
OH,39,Ohio,127,Perry County
OH,39,Ohio,129,Pickaway County
OH,39,Ohio,131,Pike County
OH,39,Ohio,133,Portage County
OH,39,Ohio,135,Preble County
OH,39,Ohio,137,Putnam County
OH,39,Ohio,139,Richland County
OH,39,Ohio,141,Ross County
OH,39,Ohio,143,Sandusky County
OH,39,Ohio,145,Scioto County
OH,39,Ohio,147,Seneca County
OH,39,Ohio,149,Shelby County
OH,39,Ohio,151,Stark County
OH,39,Ohio,153,Summit County
OH,39,Ohio,155,Trumbull County
OH,39,Ohio,157,Tuscarawas County
OH,39,Ohio,159,Union County
OH,39,Ohio,161,Van Wert County
OH,39,Ohio,163,Vinton County
OH,39,Ohio,165,Warren County
OH,39,Ohio,167,Washington County
OH,39,Ohio,169,Wayne County
OH,39,Ohio,171,Williams County
OH,39,Ohio,173,Wood County
OH,39,Ohio,175,Wyandot County
OK,40,Oklahoma,001,Adair County
OK,40,Oklahoma,003,Alfalfa County
OK,40,Oklahoma,005,Atoka County
OK,40,Oklahoma,007,Beaver County
OK,40,Oklahoma,009,Beckham County
OK,40,Oklahoma,011,Blaine County
OK,40,Oklahoma,013,Bryan County
OK,40,Oklahoma,015,Caddo County
OK,40,Oklahoma,017,Canadian County
OK,40,Oklahoma,019,Carter County
OK,40,Oklahoma,021,Cherokee County
OK,40,Oklahoma,023,Choctaw County
OK,40,Oklahoma,025,Cimarron County
OK,40,Oklahoma,027,Cleveland County
OK,40,Oklahoma,029,Coal County
OK,40,Oklahoma,031,Comanche County
OK,40,Oklahoma,033,Cotton County
OK,40,Oklahoma,035,Craig County
OK,40,Oklahoma,037,Creek County
OK,40,Oklahoma,039,Custer County
OK,40,Oklahoma,041,Delaware County
OK,40,Oklahoma,043,Dewey County
OK,40,Oklahoma,045,Ellis County
OK,40,Oklahoma,047,Garfield County
OK,40,Oklahoma,049,Garvin County
OK,40,Oklahoma,051,Grady County
OK,40,Oklahoma,053,Grant County
OK,40,Oklahoma,055,Greer County
OK,40,Oklahoma,057,Harmon County
OK,40,Oklahoma,059,Harper County
OK,40,Oklahoma,061,Haskell County
OK,40,Oklahoma,063,Hughes County
OK,40,Oklahoma,065,Jackson County
OK,40,Oklahoma,067,Jefferson County
OK,40,Oklahoma,069,Johnston County
OK,40,Oklahoma,071,Kay County
OK,40,Oklahoma,073,Kingfisher County
OK,40,Oklahoma,075,Kiowa County
OK,40,Oklahoma,077,Latimer County
OK,40,Oklahoma,079,Le Flore County
OK,40,Oklahoma,081,Lincoln County
OK,40,Oklahoma,083,Logan County
OK,40,Oklahoma,085,Love County
OK,40,Oklahoma,087,McClain County
OK,40,Oklahoma,089,McCurtain County
OK,40,Oklahoma,091,McIntosh County
OK,40,Oklahoma,093,Major County
OK,40,Oklahoma,095,Marshall County
OK,40,Oklahoma,097,Mayes County
OK,40,Oklahoma,099,Murray County
OK,40,Oklahoma,101,Muskogee County
OK,40,Oklahoma,103,Noble County
OK,40,Oklahoma,105,Nowata County
OK,40,Oklahoma,107,Okfuskee County
OK,40,Oklahoma,109,Oklahoma County
OK,40,Oklahoma,111,Okmulgee County
OK,40,Oklahoma,113,Osage County
OK,40,Oklahoma,115,Ottawa County
OK,40,Oklahoma,117,Pawnee County
OK,40,Oklahoma,119,Payne County
OK,40,Oklahoma,121,Pittsburg County
OK,40,Oklahoma,123,Pontotoc County
OK,40,Oklahoma,125,Pottawatomie County
OK,40,Oklahoma,127,Pushmataha County
OK,40,Oklahoma,129,Roger Mills County
OK,40,Oklahoma,131,Rogers County
OK,40,Oklahoma,133,Seminole County
OK,40,Oklahoma,135,Sequoyah County
OK,40,Oklahoma,137,Stephens County
OK,40,Oklahoma,139,Texas County
OK,40,Oklahoma,141,Tillman County
OK,40,Oklahoma,143,Tulsa County
OK,40,Oklahoma,145,Wagoner County
OK,40,Oklahoma,147,Washington County
OK,40,Oklahoma,149,Washita County
OK,40,Oklahoma,151,Woods County
OK,40,Oklahoma,153,Woodward County
OR,41,Oregon,001,Baker County
OR,41,Oregon,003,Benton County
OR,41,Oregon,005,Clackamas County
OR,41,Oregon,007,Clatsop County
OR,41,Oregon,009,Columbia County
OR,41,Oregon,011,Coos County
OR,41,Oregon,013,Crook County
OR,41,Oregon,015,Curry County
OR,41,Oregon,017,Deschutes County
OR,41,Oregon,019,Douglas County
OR,41,Oregon,021,Gilliam County
OR,41,Oregon,023,Grant County
OR,41,Oregon,025,Harney County
OR,41,Oregon,027,Hood River County
OR,41,Oregon,029,Jackson County
OR,41,Oregon,031,Jefferson County
OR,41,Oregon,033,Josephine County
OR,41,Oregon,035,Klamath County
OR,41,Oregon,037,Lake County
OR,41,Oregon,039,Lane County
OR,41,Oregon,041,Lincoln County
OR,41,Oregon,043,Linn County
OR,41,Oregon,045,Malheur County
OR,41,Oregon,047,Marion County
OR,41,Oregon,049,Morrow County
OR,41,Oregon,051,Multnomah County
OR,41,Oregon,053,Polk County
OR,41,Oregon,055,Sherman County
OR,41,Oregon,057,Tillamook County
OR,41,Oregon,059,Umatilla County
OR,41,Oregon,061,Union County
OR,41,Oregon,063,Wallowa County
OR,41,Oregon,065,Wasco County
OR,41,Oregon,067,Washington County
OR,41,Oregon,069,Wheeler County
OR,41,Oregon,071,Yamhill County
PA,42,Pennsylvania,001,Adams County
PA,42,Pennsylvania,003,Allegheny County
PA,42,Pennsylvania,005,Armstrong County
PA,42,Pennsylvania,007,Beaver County
PA,42,Pennsylvania,009,Bedford County
PA,42,Pennsylvania,011,Berks County
PA,42,Pennsylvania,013,Blair County
PA,42,Pennsylvania,015,Bradford County
PA,42,Pennsylvania,017,Bucks County
PA,42,Pennsylvania,019,Butler County
PA,42,Pennsylvania,021,Cambria County
PA,42,Pennsylvania,023,Cameron County
PA,42,Pennsylvania,025,Carbon County
